date,date_popup,date_x_axis,year,temp
1989-06-05,1989年6月5日,2000-06-05,1989,15.614
1989-06-06,1989年6月6日,2000-06-06,1989,15.617
1989-06-07,1989年6月7日,2000-06-07,1989,15.69
1989-06-08,1989年6月8日,2000-06-08,1989,15.784
1989-06-09,1989年6月9日,2000-06-09,1989,15.77
1989-06-10,1989年6月10日,2000-06-10,1989,15.742
1989-06-11,1989年6月11日,2000-06-11,1989,15.731
1989-06-12,1989年6月12日,2000-06-12,1989,15.72
1989-06-13,1989年6月13日,2000-06-13,1989,15.725
1989-06-14,1989年6月14日,2000-06-14,1989,15.724
1989-06-15,1989年6月15日,2000-06-15,1989,15.746
1989-06-16,1989年6月16日,2000-06-16,1989,15.806
1989-06-17,1989年6月17日,2000-06-17,1989,15.811
1989-06-18,1989年6月18日,2000-06-18,1989,15.856
1989-06-19,1989年6月19日,2000-06-19,1989,15.901
1989-06-20,1989年6月20日,2000-06-20,1989,15.884
1989-06-21,1989年6月21日,2000-06-21,1989,15.902
1989-06-22,1989年6月22日,2000-06-22,1989,15.9
1989-06-23,1989年6月23日,2000-06-23,1989,15.904
1989-06-24,1989年6月24日,2000-06-24,1989,15.887
1989-06-25,1989年6月25日,2000-06-25,1989,15.879
1989-06-26,1989年6月26日,2000-06-26,1989,15.932
1989-06-27,1989年6月27日,2000-06-27,1989,15.995
1989-06-28,1989年6月28日,2000-06-28,1989,16.047
1989-06-29,1989年6月29日,2000-06-29,1989,16.063
1989-06-30,1989年6月30日,2000-06-30,1989,16.131
1989-07-01,1989年7月1日,2000-07-01,1989,16.146
1989-07-02,1989年7月2日,2000-07-02,1989,16.162
1989-07-03,1989年7月3日,2000-07-03,1989,16.138
1989-07-04,1989年7月4日,2000-07-04,1989,16.111
1989-07-05,1989年7月5日,2000-07-05,1989,16.074
1989-07-06,1989年7月6日,2000-07-06,1989,16.034
1989-07-07,1989年7月7日,2000-07-07,1989,16.047
1989-07-08,1989年7月8日,2000-07-08,1989,16.096
1989-07-09,1989年7月9日,2000-07-09,1989,16.135
1989-07-10,1989年7月10日,2000-07-10,1989,16.132
1989-07-11,1989年7月11日,2000-07-11,1989,16.149
1989-07-12,1989年7月12日,2000-07-12,1989,16.234
1989-07-13,1989年7月13日,2000-07-13,1989,16.267
1989-07-14,1989年7月14日,2000-07-14,1989,16.26
1989-07-15,1989年7月15日,2000-07-15,1989,16.195
1989-07-16,1989年7月16日,2000-07-16,1989,16.225
1989-07-17,1989年7月17日,2000-07-17,1989,16.329
1989-07-18,1989年7月18日,2000-07-18,1989,16.362
1989-07-19,1989年7月19日,2000-07-19,1989,16.384
1989-07-20,1989年7月20日,2000-07-20,1989,16.402
1989-07-21,1989年7月21日,2000-07-21,1989,16.365
1989-07-22,1989年7月22日,2000-07-22,1989,16.339
1989-07-23,1989年7月23日,2000-07-23,1989,16.353
1989-07-24,1989年7月24日,2000-07-24,1989,16.372
1989-07-25,1989年7月25日,2000-07-25,1989,16.321
1989-07-26,1989年7月26日,2000-07-26,1989,16.351
1989-07-27,1989年7月27日,2000-07-27,1989,16.32
1989-07-28,1989年7月28日,2000-07-28,1989,16.276
1989-07-29,1989年7月29日,2000-07-29,1989,16.267
1989-07-30,1989年7月30日,2000-07-30,1989,16.298
1989-07-31,1989年7月31日,2000-07-31,1989,16.295
1989-08-01,1989年8月1日,2000-08-01,1989,16.251
1989-08-02,1989年8月2日,2000-08-02,1989,16.206
1989-08-03,1989年8月3日,2000-08-03,1989,16.16
1989-08-04,1989年8月4日,2000-08-04,1989,16.1
1989-08-05,1989年8月5日,2000-08-05,1989,16.028
1989-08-06,1989年8月6日,2000-08-06,1989,16.053
1989-08-07,1989年8月7日,2000-08-07,1989,16.117
1989-08-08,1989年8月8日,2000-08-08,1989,16.158
1989-08-09,1989年8月9日,2000-08-09,1989,16.184
1989-08-10,1989年8月10日,2000-08-10,1989,16.209
1989-08-11,1989年8月11日,2000-08-11,1989,16.224
1989-08-12,1989年8月12日,2000-08-12,1989,16.219
1989-08-13,1989年8月13日,2000-08-13,1989,16.186
1989-08-14,1989年8月14日,2000-08-14,1989,16.132
1989-08-15,1989年8月15日,2000-08-15,1989,16.12
1989-08-16,1989年8月16日,2000-08-16,1989,16.169
1989-08-17,1989年8月17日,2000-08-17,1989,16.12
1989-08-18,1989年8月18日,2000-08-18,1989,16.044
1989-08-19,1989年8月19日,2000-08-19,1989,15.966
1989-08-20,1989年8月20日,2000-08-20,1989,15.915
1989-08-21,1989年8月21日,2000-08-21,1989,15.894
1989-08-22,1989年8月22日,2000-08-22,1989,15.863
1989-08-23,1989年8月23日,2000-08-23,1989,15.854
1989-08-24,1989年8月24日,2000-08-24,1989,15.962
1989-08-25,1989年8月25日,2000-08-25,1989,15.915
1989-08-26,1989年8月26日,2000-08-26,1989,15.907
1989-08-27,1989年8月27日,2000-08-27,1989,15.937
1989-08-28,1989年8月28日,2000-08-28,1989,15.998
1989-08-29,1989年8月29日,2000-08-29,1989,16.04
1989-08-30,1989年8月30日,2000-08-30,1989,16.106
1989-08-31,1989年8月31日,2000-08-31,1989,16.067
1989-09-01,1989年9月1日,2000-09-01,1989,15.98
1989-09-02,1989年9月2日,2000-09-02,1989,15.94
1989-09-03,1989年9月3日,2000-09-03,1989,15.866
1989-09-04,1989年9月4日,2000-09-04,1989,15.763
1989-09-05,1989年9月5日,2000-09-05,1989,15.693
1989-09-06,1989年9月6日,2000-09-06,1989,15.639
1989-09-07,1989年9月7日,2000-09-07,1989,15.55
1989-09-08,1989年9月8日,2000-09-08,1989,15.502
1989-09-09,1989年9月9日,2000-09-09,1989,15.455
1989-09-10,1989年9月10日,2000-09-10,1989,15.478
1989-09-11,1989年9月11日,2000-09-11,1989,15.46
1989-09-12,1989年9月12日,2000-09-12,1989,15.446
1989-09-13,1989年9月13日,2000-09-13,1989,15.464
1989-09-14,1989年9月14日,2000-09-14,1989,15.485
1989-09-15,1989年9月15日,2000-09-15,1989,15.544
1989-09-16,1989年9月16日,2000-09-16,1989,15.563
1989-09-17,1989年9月17日,2000-09-17,1989,15.527
1989-09-18,1989年9月18日,2000-09-18,1989,15.509
1989-09-19,1989年9月19日,2000-09-19,1989,15.5
1989-09-20,1989年9月20日,2000-09-20,1989,15.553
1989-09-21,1989年9月21日,2000-09-21,1989,15.577
1989-09-22,1989年9月22日,2000-09-22,1989,15.49
1989-09-23,1989年9月23日,2000-09-23,1989,15.332
1989-09-24,1989年9月24日,2000-09-24,1989,15.198
1989-09-25,1989年9月25日,2000-09-25,1989,15.107
1989-09-26,1989年9月26日,2000-09-26,1989,14.999
1989-09-27,1989年9月27日,2000-09-27,1989,14.972
1989-09-28,1989年9月28日,2000-09-28,1989,15.012
1989-09-29,1989年9月29日,2000-09-29,1989,15.081
1989-09-30,1989年9月30日,2000-09-30,1989,15.142
1989-10-01,1989年10月1日,2000-10-01,1989,15.18
1989-10-02,1989年10月2日,2000-10-02,1989,15.116
1989-10-03,1989年10月3日,2000-10-03,1989,14.997
1989-10-04,1989年10月4日,2000-10-04,1989,14.951
1989-10-05,1989年10月5日,2000-10-05,1989,14.94
1989-10-06,1989年10月6日,2000-10-06,1989,14.909
1989-10-07,1989年10月7日,2000-10-07,1989,14.798
1989-10-08,1989年10月8日,2000-10-08,1989,14.762
1989-10-09,1989年10月9日,2000-10-09,1989,14.736
1989-10-10,1989年10月10日,2000-10-10,1989,14.722
1989-10-11,1989年10月11日,2000-10-11,1989,14.687
1989-10-12,1989年10月12日,2000-10-12,1989,14.627
1989-10-13,1989年10月13日,2000-10-13,1989,14.534
1989-10-14,1989年10月14日,2000-10-14,1989,14.503
1989-10-15,1989年10月15日,2000-10-15,1989,14.421
1989-10-16,1989年10月16日,2000-10-16,1989,14.264
1989-10-17,1989年10月17日,2000-10-17,1989,14.156
1989-10-18,1989年10月18日,2000-10-18,1989,14.12
1989-10-19,1989年10月19日,2000-10-19,1989,14.064
1989-10-20,1989年10月20日,2000-10-20,1989,13.995
1989-10-21,1989年10月21日,2000-10-21,1989,13.995
1989-10-22,1989年10月22日,2000-10-22,1989,14.016
1989-10-23,1989年10月23日,2000-10-23,1989,14.114
1989-10-24,1989年10月24日,2000-10-24,1989,14.151
1989-10-25,1989年10月25日,2000-10-25,1989,14.191
1989-10-26,1989年10月26日,2000-10-26,1989,14.097
1989-10-27,1989年10月27日,2000-10-27,1989,13.958
1989-10-28,1989年10月28日,2000-10-28,1989,13.933
1989-10-29,1989年10月29日,2000-10-29,1989,13.837
1989-10-30,1989年10月30日,2000-10-30,1989,13.742
1989-10-31,1989年10月31日,2000-10-31,1989,13.672
1989-11-01,1989年11月1日,2000-11-01,1989,13.592
1989-11-02,1989年11月2日,2000-11-02,1989,13.544
1989-11-03,1989年11月3日,2000-11-03,1989,13.534
1989-11-04,1989年11月4日,2000-11-04,1989,13.547
1989-11-05,1989年11月5日,2000-11-05,1989,13.477
1989-11-06,1989年11月6日,2000-11-06,1989,13.419
1989-11-07,1989年11月7日,2000-11-07,1989,13.345
1989-11-08,1989年11月8日,2000-11-08,1989,13.293
1989-11-09,1989年11月9日,2000-11-09,1989,13.264
1989-11-10,1989年11月10日,2000-11-10,1989,13.234
1989-11-11,1989年11月11日,2000-11-11,1989,13.172
1989-11-12,1989年11月12日,2000-11-12,1989,13.085
1989-11-13,1989年11月13日,2000-11-13,1989,13.042
1989-11-14,1989年11月14日,2000-11-14,1989,13.012
1989-11-15,1989年11月15日,2000-11-15,1989,12.973
1989-11-16,1989年11月16日,2000-11-16,1989,12.941
1989-11-17,1989年11月17日,2000-11-17,1989,12.946
1989-11-18,1989年11月18日,2000-11-18,1989,12.979
1989-11-19,1989年11月19日,2000-11-19,1989,13.039
1989-11-20,1989年11月20日,2000-11-20,1989,13.078
1989-11-21,1989年11月21日,2000-11-21,1989,13.098
1989-11-22,1989年11月22日,2000-11-22,1989,13.068
1989-11-23,1989年11月23日,2000-11-23,1989,13.051
1989-11-24,1989年11月24日,2000-11-24,1989,13.049
1989-11-25,1989年11月25日,2000-11-25,1989,13.096
1989-11-26,1989年11月26日,2000-11-26,1989,13.086
1989-11-27,1989年11月27日,2000-11-27,1989,13.026
1989-11-28,1989年11月28日,2000-11-28,1989,12.943
1989-11-29,1989年11月29日,2000-11-29,1989,12.866
1989-11-30,1989年11月30日,2000-11-30,1989,12.85
1989-12-01,1989年12月1日,2000-12-01,1989,12.899
1989-12-02,1989年12月2日,2000-12-02,1989,12.898
1989-12-03,1989年12月3日,2000-12-03,1989,12.954
1989-12-04,1989年12月4日,2000-12-04,1989,13.072
1989-12-05,1989年12月5日,2000-12-05,1989,13.093
1989-12-06,1989年12月6日,2000-12-06,1989,13.048
1989-12-07,1989年12月7日,2000-12-07,1989,12.998
1989-12-08,1989年12月8日,2000-12-08,1989,12.83
1989-12-09,1989年12月9日,2000-12-09,1989,12.733
1989-12-10,1989年12月10日,2000-12-10,1989,12.692
1989-12-11,1989年12月11日,2000-12-11,1989,12.613
1989-12-12,1989年12月12日,2000-12-12,1989,12.532
1989-12-13,1989年12月13日,2000-12-13,1989,12.543
1989-12-14,1989年12月14日,2000-12-14,1989,12.525
1989-12-15,1989年12月15日,2000-12-15,1989,12.51
1989-12-16,1989年12月16日,2000-12-16,1989,12.432
1989-12-17,1989年12月17日,2000-12-17,1989,12.399
1989-12-18,1989年12月18日,2000-12-18,1989,12.428
1989-12-19,1989年12月19日,2000-12-19,1989,12.459
1989-12-20,1989年12月20日,2000-12-20,1989,12.473
1989-12-21,1989年12月21日,2000-12-21,1989,12.456
1989-12-22,1989年12月22日,2000-12-22,1989,12.391
1989-12-23,1989年12月23日,2000-12-23,1989,12.46
1989-12-24,1989年12月24日,2000-12-24,1989,12.531
1989-12-25,1989年12月25日,2000-12-25,1989,12.604
1989-12-26,1989年12月26日,2000-12-26,1989,12.553
1989-12-27,1989年12月27日,2000-12-27,1989,12.501
1989-12-28,1989年12月28日,2000-12-28,1989,12.554
1989-12-29,1989年12月29日,2000-12-29,1989,12.599
1989-12-30,1989年12月30日,2000-12-30,1989,12.626
1989-12-31,1989年12月31日,2000-12-31,1989,12.619
1990-01-01,1990年1月1日,2000-01-01,1990,12.574
1990-01-02,1990年1月2日,2000-01-02,1990,12.526
1990-01-03,1990年1月3日,2000-01-03,1990,12.494
1990-01-04,1990年1月4日,2000-01-04,1990,12.471
1990-01-05,1990年1月5日,2000-01-05,1990,12.406
1990-01-06,1990年1月6日,2000-01-06,1990,12.333
1990-01-07,1990年1月7日,2000-01-07,1990,12.299
1990-01-08,1990年1月8日,2000-01-08,1990,12.286
1990-01-09,1990年1月9日,2000-01-09,1990,12.302
1990-01-10,1990年1月10日,2000-01-10,1990,12.306
1990-01-11,1990年1月11日,2000-01-11,1990,12.399
1990-01-12,1990年1月12日,2000-01-12,1990,12.418
1990-01-13,1990年1月13日,2000-01-13,1990,12.36
1990-01-14,1990年1月14日,2000-01-14,1990,12.273
1990-01-15,1990年1月15日,2000-01-15,1990,12.291
1990-01-16,1990年1月16日,2000-01-16,1990,12.396
1990-01-17,1990年1月17日,2000-01-17,1990,12.426
1990-01-18,1990年1月18日,2000-01-18,1990,12.383
1990-01-19,1990年1月19日,2000-01-19,1990,12.317
1990-01-20,1990年1月20日,2000-01-20,1990,12.334
1990-01-21,1990年1月21日,2000-01-21,1990,12.418
1990-01-22,1990年1月22日,2000-01-22,1990,12.466
1990-01-23,1990年1月23日,2000-01-23,1990,12.468
1990-01-24,1990年1月24日,2000-01-24,1990,12.439
1990-01-25,1990年1月25日,2000-01-25,1990,12.494
1990-01-26,1990年1月26日,2000-01-26,1990,12.517
1990-01-27,1990年1月27日,2000-01-27,1990,12.469
1990-01-28,1990年1月28日,2000-01-28,1990,12.447
1990-01-29,1990年1月29日,2000-01-29,1990,12.445
1990-01-30,1990年1月30日,2000-01-30,1990,12.379
1990-01-31,1990年1月31日,2000-01-31,1990,12.303
1990-02-01,1990年2月1日,2000-02-01,1990,12.296
1990-02-02,1990年2月2日,2000-02-02,1990,12.312
1990-02-03,1990年2月3日,2000-02-03,1990,12.289
1990-02-04,1990年2月4日,2000-02-04,1990,12.331
1990-02-05,1990年2月5日,2000-02-05,1990,12.402
1990-02-06,1990年2月6日,2000-02-06,1990,12.486
1990-02-07,1990年2月7日,2000-02-07,1990,12.486
1990-02-08,1990年2月8日,2000-02-08,1990,12.53
1990-02-09,1990年2月9日,2000-02-09,1990,12.634
1990-02-10,1990年2月10日,2000-02-10,1990,12.695
1990-02-11,1990年2月11日,2000-02-11,1990,12.671
1990-02-12,1990年2月12日,2000-02-12,1990,12.72
1990-02-13,1990年2月13日,2000-02-13,1990,12.772
1990-02-14,1990年2月14日,2000-02-14,1990,12.791
1990-02-15,1990年2月15日,2000-02-15,1990,12.76
1990-02-16,1990年2月16日,2000-02-16,1990,12.629
1990-02-17,1990年2月17日,2000-02-17,1990,12.535
1990-02-18,1990年2月18日,2000-02-18,1990,12.553
1990-02-19,1990年2月19日,2000-02-19,1990,12.616
1990-02-20,1990年2月20日,2000-02-20,1990,12.689
1990-02-21,1990年2月21日,2000-02-21,1990,12.776
1990-02-22,1990年2月22日,2000-02-22,1990,12.803
1990-02-23,1990年2月23日,2000-02-23,1990,12.782
1990-02-24,1990年2月24日,2000-02-24,1990,12.735
1990-02-25,1990年2月25日,2000-02-25,1990,12.753
1990-02-26,1990年2月26日,2000-02-26,1990,12.863
1990-02-27,1990年2月27日,2000-02-27,1990,12.934
1990-02-28,1990年2月28日,2000-02-28,1990,13.077
1990-03-01,1990年3月1日,2000-03-01,1990,13.171
1990-03-02,1990年3月2日,2000-03-02,1990,13.304
1990-03-03,1990年3月3日,2000-03-03,1990,13.352
1990-03-04,1990年3月4日,2000-03-04,1990,13.322
1990-03-05,1990年3月5日,2000-03-05,1990,13.34
1990-03-06,1990年3月6日,2000-03-06,1990,13.39
1990-03-07,1990年3月7日,2000-03-07,1990,13.445
1990-03-08,1990年3月8日,2000-03-08,1990,13.455
1990-03-09,1990年3月9日,2000-03-09,1990,13.561
1990-03-10,1990年3月10日,2000-03-10,1990,13.639
1990-03-11,1990年3月11日,2000-03-11,1990,13.636
1990-03-12,1990年3月12日,2000-03-12,1990,13.65
1990-03-13,1990年3月13日,2000-03-13,1990,13.699
1990-03-14,1990年3月14日,2000-03-14,1990,13.735
1990-03-15,1990年3月15日,2000-03-15,1990,13.702
1990-03-16,1990年3月16日,2000-03-16,1990,13.681
1990-03-17,1990年3月17日,2000-03-17,1990,13.705
1990-03-18,1990年3月18日,2000-03-18,1990,13.736
1990-03-19,1990年3月19日,2000-03-19,1990,13.727
1990-03-20,1990年3月20日,2000-03-20,1990,13.727
1990-03-21,1990年3月21日,2000-03-21,1990,13.784
1990-03-22,1990年3月22日,2000-03-22,1990,13.839
1990-03-23,1990年3月23日,2000-03-23,1990,13.889
1990-03-24,1990年3月24日,2000-03-24,1990,13.82
1990-03-25,1990年3月25日,2000-03-25,1990,13.791
1990-03-26,1990年3月26日,2000-03-26,1990,13.744
1990-03-27,1990年3月27日,2000-03-27,1990,13.766
1990-03-28,1990年3月28日,2000-03-28,1990,13.877
1990-03-29,1990年3月29日,2000-03-29,1990,13.921
1990-03-30,1990年3月30日,2000-03-30,1990,13.984
1990-03-31,1990年3月31日,2000-03-31,1990,13.99
1990-04-01,1990年4月1日,2000-04-01,1990,14.017
1990-04-02,1990年4月2日,2000-04-02,1990,14.016
1990-04-03,1990年4月3日,2000-04-03,1990,14.029
1990-04-04,1990年4月4日,2000-04-04,1990,14.065
1990-04-05,1990年4月5日,2000-04-05,1990,14.141
1990-04-06,1990年4月6日,2000-04-06,1990,14.148
1990-04-07,1990年4月7日,2000-04-07,1990,14.195
1990-04-08,1990年4月8日,2000-04-08,1990,14.289
1990-04-09,1990年4月9日,2000-04-09,1990,14.311
1990-04-10,1990年4月10日,2000-04-10,1990,14.324
1990-04-11,1990年4月11日,2000-04-11,1990,14.353
1990-04-12,1990年4月12日,2000-04-12,1990,14.388
1990-04-13,1990年4月13日,2000-04-13,1990,14.496
1990-04-14,1990年4月14日,2000-04-14,1990,14.605
1990-04-15,1990年4月15日,2000-04-15,1990,14.668
1990-04-16,1990年4月16日,2000-04-16,1990,14.598
1990-04-17,1990年4月17日,2000-04-17,1990,14.438
1990-04-18,1990年4月18日,2000-04-18,1990,14.287
1990-04-19,1990年4月19日,2000-04-19,1990,14.321
1990-04-20,1990年4月20日,2000-04-20,1990,14.451
1990-04-21,1990年4月21日,2000-04-21,1990,14.623
1990-04-22,1990年4月22日,2000-04-22,1990,14.745
1990-04-23,1990年4月23日,2000-04-23,1990,14.773
1990-04-24,1990年4月24日,2000-04-24,1990,14.77
1990-04-25,1990年4月25日,2000-04-25,1990,14.828
1990-04-26,1990年4月26日,2000-04-26,1990,14.972
1990-04-27,1990年4月27日,2000-04-27,1990,15.095
1990-04-28,1990年4月28日,2000-04-28,1990,15.153
1990-04-29,1990年4月29日,2000-04-29,1990,15.185
1990-04-30,1990年4月30日,2000-04-30,1990,15.188
1990-05-01,1990年5月1日,2000-05-01,1990,15.198
1990-05-02,1990年5月2日,2000-05-02,1990,15.194
1990-05-03,1990年5月3日,2000-05-03,1990,15.201
1990-05-04,1990年5月4日,2000-05-04,1990,15.225
1990-05-05,1990年5月5日,2000-05-05,1990,15.255
1990-05-06,1990年5月6日,2000-05-06,1990,15.315
1990-05-07,1990年5月7日,2000-05-07,1990,15.361
1990-05-08,1990年5月8日,2000-05-08,1990,15.372
1990-05-09,1990年5月9日,2000-05-09,1990,15.376
1990-05-10,1990年5月10日,2000-05-10,1990,15.408
1990-05-11,1990年5月11日,2000-05-11,1990,15.406
1990-05-12,1990年5月12日,2000-05-12,1990,15.416
1990-05-13,1990年5月13日,2000-05-13,1990,15.482
1990-05-14,1990年5月14日,2000-05-14,1990,15.533
1990-05-15,1990年5月15日,2000-05-15,1990,15.537
1990-05-16,1990年5月16日,2000-05-16,1990,15.609
1990-05-17,1990年5月17日,2000-05-17,1990,15.648
1990-05-18,1990年5月18日,2000-05-18,1990,15.585
1990-05-19,1990年5月19日,2000-05-19,1990,15.499
1990-05-20,1990年5月20日,2000-05-20,1990,15.499
1990-05-21,1990年5月21日,2000-05-21,1990,15.496
1990-05-22,1990年5月22日,2000-05-22,1990,15.459
1990-05-23,1990年5月23日,2000-05-23,1990,15.5
1990-05-24,1990年5月24日,2000-05-24,1990,15.543
1990-05-25,1990年5月25日,2000-05-25,1990,15.586
1990-05-26,1990年5月26日,2000-05-26,1990,15.628
1990-05-27,1990年5月27日,2000-05-27,1990,15.652
1990-05-28,1990年5月28日,2000-05-28,1990,15.641
1990-05-29,1990年5月29日,2000-05-29,1990,15.606
1990-05-30,1990年5月30日,2000-05-30,1990,15.587
1990-05-31,1990年5月31日,2000-05-31,1990,15.591
1990-06-01,1990年6月1日,2000-06-01,1990,15.658
1990-06-02,1990年6月2日,2000-06-02,1990,15.769
1990-06-03,1990年6月3日,2000-06-03,1990,15.86
1990-06-04,1990年6月4日,2000-06-04,1990,15.858
1990-06-05,1990年6月5日,2000-06-05,1990,15.84
1990-06-06,1990年6月6日,2000-06-06,1990,15.869
1990-06-07,1990年6月7日,2000-06-07,1990,15.906
1990-06-08,1990年6月8日,2000-06-08,1990,15.971
1990-06-09,1990年6月9日,2000-06-09,1990,16.028
1990-06-10,1990年6月10日,2000-06-10,1990,16.011
1990-06-11,1990年6月11日,2000-06-11,1990,15.93
1990-06-12,1990年6月12日,2000-06-12,1990,15.922
1990-06-13,1990年6月13日,2000-06-13,1990,16.019
1990-06-14,1990年6月14日,2000-06-14,1990,16.129
1990-06-15,1990年6月15日,2000-06-15,1990,16.094
1990-06-16,1990年6月16日,2000-06-16,1990,16.085
1990-06-17,1990年6月17日,2000-06-17,1990,16.149
1990-06-18,1990年6月18日,2000-06-18,1990,16.22
1990-06-19,1990年6月19日,2000-06-19,1990,16.196
1990-06-20,1990年6月20日,2000-06-20,1990,16.129
1990-06-21,1990年6月21日,2000-06-21,1990,16.132
1990-06-22,1990年6月22日,2000-06-22,1990,16.143
1990-06-23,1990年6月23日,2000-06-23,1990,16.115
1990-06-24,1990年6月24日,2000-06-24,1990,16.125
1990-06-25,1990年6月25日,2000-06-25,1990,16.09
1990-06-26,1990年6月26日,2000-06-26,1990,16.095
1990-06-27,1990年6月27日,2000-06-27,1990,16.146
1990-06-28,1990年6月28日,2000-06-28,1990,16.221
1990-06-29,1990年6月29日,2000-06-29,1990,16.205
1990-06-30,1990年6月30日,2000-06-30,1990,16.237
1990-07-01,1990年7月1日,2000-07-01,1990,16.241
1990-07-02,1990年7月2日,2000-07-02,1990,16.24
1990-07-03,1990年7月3日,2000-07-03,1990,16.187
1990-07-04,1990年7月4日,2000-07-04,1990,16.202
1990-07-05,1990年7月5日,2000-07-05,1990,16.272
1990-07-06,1990年7月6日,2000-07-06,1990,16.371
1990-07-07,1990年7月7日,2000-07-07,1990,16.436
1990-07-08,1990年7月8日,2000-07-08,1990,16.559
1990-07-09,1990年7月9日,2000-07-09,1990,16.551
1990-07-10,1990年7月10日,2000-07-10,1990,16.481
1990-07-11,1990年7月11日,2000-07-11,1990,16.486
1990-07-12,1990年7月12日,2000-07-12,1990,16.466
1990-07-13,1990年7月13日,2000-07-13,1990,16.456
