date,max,year,month,day,month_day,month_day_flourish
2018-07-16,34.4,2018,7,16,07-16,7/16
2018-07-17,34.8,2018,7,17,07-17,7/17
2018-07-18,35.3,2018,7,18,07-18,7/18
2018-07-19,34.8,2018,7,19,07-19,7/19
2018-07-20,34.2,2018,7,20,07-20,7/20
2018-07-21,34.9,2018,7,21,07-21,7/21
2018-07-22,35.6,2018,7,22,07-22,7/22
2018-07-23,39.0,2018,7,23,07-23,7/23
2018-07-24,35.3,2018,7,24,07-24,7/24
2018-07-25,32.2,2018,7,25,07-25,7/25
2018-07-26,30.7,2018,7,26,07-26,7/26
2018-07-27,28.5,2018,7,27,07-27,7/27
2018-07-28,28.0,2018,7,28,07-28,7/28
2018-07-29,32.3,2018,7,29,07-29,7/29
2018-07-30,31.9,2018,7,30,07-30,7/30
2018-07-31,33.8,2018,7,31,07-31,7/31
2018-08-01,35.1,2018,8,1,08-01,8/1
2018-08-02,37.3,2018,8,2,08-02,8/2
2018-08-03,35.4,2018,8,3,08-03,8/3
2018-08-04,34.1,2018,8,4,08-04,8/4
2018-08-05,34.7,2018,8,5,08-05,8/5
2018-08-06,34.0,2018,8,6,08-06,8/6
2018-08-07,25.0,2018,8,7,08-07,8/7
2018-08-08,25.1,2018,8,8,08-08,8/8
2018-08-09,32.1,2018,8,9,08-09,8/9
2018-08-10,34.5,2018,8,10,08-10,8/10
2018-08-11,33.6,2018,8,11,08-11,8/11
2018-08-12,31.1,2018,8,12,08-12,8/12
2018-08-13,34.1,2018,8,13,08-13,8/13
2018-08-14,34.1,2018,8,14,08-14,8/14
2018-08-15,33.1,2018,8,15,08-15,8/15
2018-08-16,32.3,2018,8,16,08-16,8/16
2018-08-17,30.0,2018,8,17,08-17,8/17
2018-08-18,27.2,2018,8,18,08-18,8/18
2018-08-19,28.6,2018,8,19,08-19,8/19
2018-08-20,27.6,2018,8,20,08-20,8/20
2018-08-21,33.6,2018,8,21,08-21,8/21
2018-08-22,34.1,2018,8,22,08-22,8/22
2018-08-23,33.7,2018,8,23,08-23,8/23
2018-08-24,31.4,2018,8,24,08-24,8/24
2018-08-25,35.6,2018,8,25,08-25,8/25
2018-08-26,36.0,2018,8,26,08-26,8/26
2018-08-27,35.8,2018,8,27,08-27,8/27
2018-08-28,30.5,2018,8,28,08-28,8/28
2018-08-29,29.2,2018,8,29,08-29,8/29
2018-08-30,34.0,2018,8,30,08-30,8/30
2018-08-31,35.4,2018,8,31,08-31,8/31
2018-09-01,31.4,2018,9,1,09-01,9/1
2018-09-02,23.7,2018,9,2,09-02,9/2
2018-09-03,26.1,2018,9,3,09-03,9/3
2018-09-04,28.7,2018,9,4,09-04,9/4
2018-09-05,32.0,2018,9,5,09-05,9/5
2018-09-06,31.5,2018,9,6,09-06,9/6
2018-09-07,30.4,2018,9,7,09-07,9/7
2018-09-08,33.0,2018,9,8,09-08,9/8
2018-09-09,32.1,2018,9,9,09-09,9/9
2018-09-10,30.6,2018,9,10,09-10,9/10
2018-09-11,23.9,2018,9,11,09-11,9/11
2018-09-12,24.4,2018,9,12,09-12,9/12
2018-09-13,27.3,2018,9,13,09-13,9/13
2018-09-14,24.9,2018,9,14,09-14,9/14
2018-09-15,22.2,2018,9,15,09-15,9/15
2018-09-16,27.4,2018,9,16,09-16,9/16
2018-09-17,31.2,2018,9,17,09-17,9/17
2018-09-18,28.1,2018,9,18,09-18,9/18
2018-09-19,27.4,2018,9,19,09-19,9/19
2018-09-20,24.0,2018,9,20,09-20,9/20
2018-09-21,19.0,2018,9,21,09-21,9/21
2018-09-22,25.8,2018,9,22,09-22,9/22
2018-09-23,28.4,2018,9,23,09-23,9/23
2018-09-24,28.6,2018,9,24,09-24,9/24
2018-09-25,25.2,2018,9,25,09-25,9/25
2018-09-26,19.9,2018,9,26,09-26,9/26
2018-09-27,17.5,2018,9,27,09-27,9/27
2018-09-28,26.0,2018,9,28,09-28,9/28
2018-09-29,21.3,2018,9,29,09-29,9/29
2018-09-30,27.0,2018,9,30,09-30,9/30
2019-06-01,25.7,2019,6,1,06-01,6/1
2019-06-02,25.0,2019,6,2,06-02,6/2
2019-06-03,27.0,2019,6,3,06-03,6/3
2019-06-04,27.7,2019,6,4,06-04,6/4
2019-06-05,25.8,2019,6,5,06-05,6/5
2019-06-06,32.3,2019,6,6,06-06,6/6
2019-06-07,23.4,2019,6,7,06-07,6/7
2019-06-08,25.4,2019,6,8,06-08,6/8
2019-06-09,20.7,2019,6,9,06-09,6/9
2019-06-10,17.4,2019,6,10,06-10,6/10
2019-06-11,23.6,2019,6,11,06-11,6/11
2019-06-12,21.5,2019,6,12,06-12,6/12
2019-06-13,26.4,2019,6,13,06-13,6/13
2019-06-14,26.8,2019,6,14,06-14,6/14
2019-06-15,20.9,2019,6,15,06-15,6/15
2019-06-16,30.7,2019,6,16,06-16,6/16
2019-06-17,28.7,2019,6,17,06-17,6/17
2019-06-18,27.7,2019,6,18,06-18,6/18
2019-06-19,28.6,2019,6,19,06-19,6/19
2019-06-20,29.1,2019,6,20,06-20,6/20
2019-06-21,29.5,2019,6,21,06-21,6/21
2019-06-22,25.3,2019,6,22,06-22,6/22
2019-06-23,24.0,2019,6,23,06-23,6/23
2019-06-24,21.0,2019,6,24,06-24,6/24
2019-06-25,27.3,2019,6,25,06-25,6/25
2019-06-26,28.9,2019,6,26,06-26,6/26
2019-06-27,28.7,2019,6,27,06-27,6/27
2019-06-28,30.7,2019,6,28,06-28,6/28
2019-06-29,21.5,2019,6,29,06-29,6/29
2019-06-30,23.6,2019,6,30,06-30,6/30
2019-07-01,24.3,2019,7,1,07-01,7/1
2019-07-02,28.1,2019,7,2,07-02,7/2
2019-07-03,29.1,2019,7,3,07-03,7/3
2019-07-04,25.2,2019,7,4,07-04,7/4
2019-07-05,24.5,2019,7,5,07-05,7/5
2019-07-06,23.7,2019,7,6,07-06,7/6
2019-07-07,20.8,2019,7,7,07-07,7/7
2019-07-08,24.8,2019,7,8,07-08,7/8
2019-07-09,21.8,2019,7,9,07-09,7/9
2019-07-10,24.8,2019,7,10,07-10,7/10
2019-07-11,23.6,2019,7,11,07-11,7/11
2019-07-12,21.9,2019,7,12,07-12,7/12
2019-07-13,27.3,2019,7,13,07-13,7/13
2019-07-14,22.5,2019,7,14,07-14,7/14
2019-07-15,25.0,2019,7,15,07-15,7/15
2019-07-16,22.1,2019,7,16,07-16,7/16
2019-07-17,28.7,2019,7,17,07-17,7/17
2019-07-18,29.7,2019,7,18,07-18,7/18
2019-07-19,31.4,2019,7,19,07-19,7/19
2019-07-20,29.5,2019,7,20,07-20,7/20
2019-07-21,28.2,2019,7,21,07-21,7/21
2019-07-22,24.0,2019,7,22,07-22,7/22
2019-07-23,29.3,2019,7,23,07-23,7/23
2019-07-24,31.6,2019,7,24,07-24,7/24
2019-07-25,32.4,2019,7,25,07-25,7/25
2019-07-26,33.1,2019,7,26,07-26,7/26
2019-07-27,31.4,2019,7,27,07-27,7/27
2019-07-28,32.3,2019,7,28,07-28,7/28
2019-07-29,33.7,2019,7,29,07-29,7/29
2019-07-30,33.6,2019,7,30,07-30,7/30
2019-07-31,34.6,2019,7,31,07-31,7/31
2019-08-01,35.0,2019,8,1,08-01,8/1
2019-08-02,35.1,2019,8,2,08-02,8/2
2019-08-03,33.7,2019,8,3,08-03,8/3
2019-08-04,34.3,2019,8,4,08-04,8/4
2019-08-05,34.9,2019,8,5,08-05,8/5
2019-08-06,35.0,2019,8,6,08-06,8/6
2019-08-07,35.6,2019,8,7,08-07,8/7
2019-08-08,35.5,2019,8,8,08-08,8/8
2019-08-09,35.6,2019,8,9,08-09,8/9
2019-08-10,34.4,2019,8,10,08-10,8/10
2019-08-11,35.6,2019,8,11,08-11,8/11
2019-08-12,33.2,2019,8,12,08-12,8/12
2019-08-13,35.5,2019,8,13,08-13,8/13
2019-08-14,32.4,2019,8,14,08-14,8/14
2019-08-15,32.6,2019,8,15,08-15,8/15
2019-08-16,31.6,2019,8,16,08-16,8/16
2019-08-17,35.5,2019,8,17,08-17,8/17
2019-08-18,35.2,2019,8,18,08-18,8/18
2019-08-19,32.2,2019,8,19,08-19,8/19
2019-08-20,31.1,2019,8,20,08-20,8/20
2019-08-21,31.4,2019,8,21,08-21,8/21
2019-08-22,29.5,2019,8,22,08-22,8/22
2019-08-23,28.5,2019,8,23,08-23,8/23
2019-08-24,31.4,2019,8,24,08-24,8/24
2019-08-25,31.1,2019,8,25,08-25,8/25
2019-08-26,28.5,2019,8,26,08-26,8/26
2019-08-27,29.4,2019,8,27,08-27,8/27
2019-08-28,28.1,2019,8,28,08-28,8/28
2019-08-29,34.6,2019,8,29,08-29,8/29
2019-08-30,28.0,2019,8,30,08-30,8/30
2019-08-31,31.7,2019,8,31,08-31,8/31
2019-09-01,32.1,2019,9,1,09-01,9/1
2019-09-02,31.8,2019,9,2,09-02,9/2
2019-09-03,28.5,2019,9,3,09-03,9/3
2019-09-04,26.5,2019,9,4,09-04,9/4
2019-09-05,29.6,2019,9,5,09-05,9/5
2019-09-06,32.9,2019,9,6,09-06,9/6
2019-09-07,33.5,2019,9,7,09-07,9/7
2019-09-08,33.3,2019,9,8,09-08,9/8
2019-09-09,36.2,2019,9,9,09-09,9/9
2019-09-10,35.6,2019,9,10,09-10,9/10
2019-09-11,32.3,2019,9,11,09-11,9/11
2019-09-12,28.7,2019,9,12,09-12,9/12
2019-09-13,23.6,2019,9,13,09-13,9/13
2019-09-14,25.1,2019,9,14,09-14,9/14
2019-09-15,31.1,2019,9,15,09-15,9/15
2019-09-16,25.3,2019,9,16,09-16,9/16
2019-09-17,31.1,2019,9,17,09-17,9/17
2019-09-18,24.8,2019,9,18,09-18,9/18
2019-09-19,27.7,2019,9,19,09-19,9/19
2019-09-20,27.3,2019,9,20,09-20,9/20
2019-09-21,24.1,2019,9,21,09-21,9/21
2019-09-22,28.5,2019,9,22,09-22,9/22
2019-09-23,30.7,2019,9,23,09-23,9/23
2019-09-24,30.9,2019,9,24,09-24,9/24
2019-09-25,28.9,2019,9,25,09-25,9/25
2019-09-26,27.4,2019,9,26,09-26,9/26
2019-09-27,28.1,2019,9,27,09-27,9/27
2019-09-28,29.6,2019,9,28,09-28,9/28
2019-09-29,27.7,2019,9,29,09-29,9/29
2019-09-30,29.7,2019,9,30,09-30,9/30
2020-06-01,21.2,2020,6,1,06-01,6/1
2020-06-02,26.6,2020,6,2,06-02,6/2
2020-06-03,28.5,2020,6,3,06-03,6/3
2020-06-04,27.6,2020,6,4,06-04,6/4
2020-06-05,29.9,2020,6,5,06-05,6/5
2020-06-06,28.4,2020,6,6,06-06,6/6
2020-06-07,27.2,2020,6,7,06-07,6/7
2020-06-08,28.3,2020,6,8,06-08,6/8
2020-06-09,31.0,2020,6,9,06-09,6/9
2020-06-10,31.4,2020,6,10,06-10,6/10
2020-06-11,30.5,2020,6,11,06-11,6/11
2020-06-12,31.6,2020,6,12,06-12,6/12
2020-06-13,24.3,2020,6,13,06-13,6/13
2020-06-14,24.0,2020,6,14,06-14,6/14
2020-06-15,32.6,2020,6,15,06-15,6/15
2020-06-16,30.5,2020,6,16,06-16,6/16
2020-06-17,28.8,2020,6,17,06-17,6/17
2020-06-18,25.5,2020,6,18,06-18,6/18
2020-06-19,19.8,2020,6,19,06-19,6/19
2020-06-20,28.7,2020,6,20,06-20,6/20
2020-06-21,26.5,2020,6,21,06-21,6/21
2020-06-22,21.0,2020,6,22,06-22,6/22
2020-06-23,27.2,2020,6,23,06-23,6/23
2020-06-24,26.8,2020,6,24,06-24,6/24
2020-06-25,23.3,2020,6,25,06-25,6/25
2020-06-26,30.9,2020,6,26,06-26,6/26
2020-06-27,29.3,2020,6,27,06-27,6/27
2020-06-28,24.9,2020,6,28,06-28,6/28
2020-06-29,29.8,2020,6,29,06-29,6/29
2020-06-30,27.7,2020,6,30,06-30,6/30
2020-07-01,26.7,2020,7,1,07-01,7/1
2020-07-02,30.8,2020,7,2,07-02,7/2
2020-07-03,28.7,2020,7,3,07-03,7/3
2020-07-04,27.7,2020,7,4,07-04,7/4
2020-07-05,28.1,2020,7,5,07-05,7/5
2020-07-06,26.9,2020,7,6,07-06,7/6
2020-07-07,29.3,2020,7,7,07-07,7/7
2020-07-08,28.5,2020,7,8,07-08,7/8
2020-07-09,26.1,2020,7,9,07-09,7/9
2020-07-10,28.1,2020,7,10,07-10,7/10
2020-07-11,31.2,2020,7,11,07-11,7/11
2020-07-12,32.5,2020,7,12,07-12,7/12
2020-07-13,25.2,2020,7,13,07-13,7/13
2020-07-14,23.7,2020,7,14,07-14,7/14
2020-07-15,22.0,2020,7,15,07-15,7/15
2020-07-16,24.6,2020,7,16,07-16,7/16
2020-07-17,20.6,2020,7,17,07-17,7/17
2020-07-18,22.0,2020,7,18,07-18,7/18
2020-07-19,29.3,2020,7,19,07-19,7/19
2020-07-20,31.9,2020,7,20,07-20,7/20
2020-07-21,29.0,2020,7,21,07-21,7/21
2020-07-22,29.9,2020,7,22,07-22,7/22
2020-07-23,26.0,2020,7,23,07-23,7/23
2020-07-24,27.2,2020,7,24,07-24,7/24
2020-07-25,27.4,2020,7,25,07-25,7/25
2020-07-26,31.2,2020,7,26,07-26,7/26
2020-07-27,30.7,2020,7,27,07-27,7/27
2020-07-28,31.0,2020,7,28,07-28,7/28
2020-07-29,25.6,2020,7,29,07-29,7/29
2020-07-30,26.5,2020,7,30,07-30,7/30
2020-07-31,29.6,2020,7,31,07-31,7/31
2020-08-01,31.8,2020,8,1,08-01,8/1
2020-08-02,31.5,2020,8,2,08-02,8/2
2020-08-03,32.3,2020,8,3,08-03,8/3
2020-08-04,33.1,2020,8,4,08-04,8/4
2020-08-05,34.2,2020,8,5,08-05,8/5
2020-08-06,33.1,2020,8,6,08-06,8/6
2020-08-07,35.4,2020,8,7,08-07,8/7
2020-08-08,32.3,2020,8,8,08-08,8/8
2020-08-09,34.7,2020,8,9,08-09,8/9
2020-08-10,35.2,2020,8,10,08-10,8/10
2020-08-11,37.3,2020,8,11,08-11,8/11
2020-08-12,35.8,2020,8,12,08-12,8/12
2020-08-13,36.1,2020,8,13,08-13,8/13
2020-08-14,34.2,2020,8,14,08-14,8/14
2020-08-15,36.1,2020,8,15,08-15,8/15
2020-08-16,35.4,2020,8,16,08-16,8/16
2020-08-17,36.5,2020,8,17,08-17,8/17
2020-08-18,34.3,2020,8,18,08-18,8/18
2020-08-19,34.2,2020,8,19,08-19,8/19
2020-08-20,34.8,2020,8,20,08-20,8/20
2020-08-21,36.0,2020,8,21,08-21,8/21
2020-08-22,35.2,2020,8,22,08-22,8/22
2020-08-23,29.4,2020,8,23,08-23,8/23
2020-08-24,32.3,2020,8,24,08-24,8/24
2020-08-25,32.2,2020,8,25,08-25,8/25
2020-08-26,34.0,2020,8,26,08-26,8/26
2020-08-27,33.6,2020,8,27,08-27,8/27
2020-08-28,34.5,2020,8,28,08-28,8/28
2020-08-29,35.0,2020,8,29,08-29,8/29
2020-08-30,34.9,2020,8,30,08-30,8/30
2020-08-31,32.6,2020,8,31,08-31,8/31
2020-09-01,27.4,2020,9,1,09-01,9/1
2020-09-02,32.1,2020,9,2,09-02,9/2
2020-09-03,32.7,2020,9,3,09-03,9/3
2020-09-04,35.1,2020,9,4,09-04,9/4
2020-09-05,34.2,2020,9,5,09-05,9/5
2020-09-06,29.5,2020,9,6,09-06,9/6
2020-09-07,31.2,2020,9,7,09-07,9/7
2020-09-08,34.2,2020,9,8,09-08,9/8
2020-09-09,33.6,2020,9,9,09-09,9/9
2020-09-10,31.7,2020,9,10,09-10,9/10
2020-09-11,32.5,2020,9,11,09-11,9/11
2020-09-12,27.7,2020,9,12,09-12,9/12
2020-09-13,27.8,2020,9,13,09-13,9/13
2020-09-14,27.2,2020,9,14,09-14,9/14
2020-09-15,27.7,2020,9,15,09-15,9/15
2020-09-16,28.1,2020,9,16,09-16,9/16
2020-09-17,28.4,2020,9,17,09-17,9/17
2020-09-18,33.4,2020,9,18,09-18,9/18
2020-09-19,27.1,2020,9,19,09-19,9/19
2020-09-20,23.7,2020,9,20,09-20,9/20
2020-09-21,26.1,2020,9,21,09-21,9/21
2020-09-22,27.7,2020,9,22,09-22,9/22
2020-09-23,22.7,2020,9,23,09-23,9/23
2020-09-24,22.2,2020,9,24,09-24,9/24
2020-09-25,20.8,2020,9,25,09-25,9/25
2020-09-26,20.0,2020,9,26,09-26,9/26
2020-09-27,23.5,2020,9,27,09-27,9/27
2020-09-28,27.4,2020,9,28,09-28,9/28
2020-09-29,23.1,2020,9,29,09-29,9/29
2020-09-30,25.4,2020,9,30,09-30,9/30
2021-06-01,25.7,2021,6,1,06-01,6/1
2021-06-02,26.4,2021,6,2,06-02,6/2
2021-06-03,27.4,2021,6,3,06-03,6/3
2021-06-04,23.9,2021,6,4,06-04,6/4
2021-06-05,26.7,2021,6,5,06-05,6/5
2021-06-06,24.0,2021,6,6,06-06,6/6
2021-06-07,29.7,2021,6,7,06-07,6/7
2021-06-08,31.4,2021,6,8,06-08,6/8
2021-06-09,31.1,2021,6,9,06-09,6/9
2021-06-10,30.7,2021,6,10,06-10,6/10
2021-06-11,29.4,2021,6,11,06-11,6/11
2021-06-12,28.1,2021,6,12,06-12,6/12
2021-06-13,28.1,2021,6,13,06-13,6/13
2021-06-14,23.7,2021,6,14,06-14,6/14
2021-06-15,29.5,2021,6,15,06-15,6/15
2021-06-16,24.9,2021,6,16,06-16,6/16
2021-06-17,26.7,2021,6,17,06-17,6/17
2021-06-18,27.4,2021,6,18,06-18,6/18
2021-06-19,23.1,2021,6,19,06-19,6/19
2021-06-20,28.6,2021,6,20,06-20,6/20
2021-06-21,27.9,2021,6,21,06-21,6/21
2021-06-22,28.6,2021,6,22,06-22,6/22
2021-06-23,25.6,2021,6,23,06-23,6/23
2021-06-24,27.2,2021,6,24,06-24,6/24
2021-06-25,27.5,2021,6,25,06-25,6/25
2021-06-26,28.4,2021,6,26,06-26,6/26
2021-06-27,26.7,2021,6,27,06-27,6/27
2021-06-28,29.6,2021,6,28,06-28,6/28
2021-06-29,28.4,2021,6,29,06-29,6/29
2021-06-30,23.1,2021,6,30,06-30,6/30
2021-07-01,22.9,2021,7,1,07-01,7/1
2021-07-02,22.2,2021,7,2,07-02,7/2
2021-07-03,25.8,2021,7,3,07-03,7/3
2021-07-04,21.1,2021,7,4,07-04,7/4
2021-07-05,25.1,2021,7,5,07-05,7/5
2021-07-06,29.6,2021,7,6,07-06,7/6
2021-07-07,30.0,2021,7,7,07-07,7/7
2021-07-08,24.8,2021,7,8,07-08,7/8
2021-07-09,24.9,2021,7,9,07-09,7/9
2021-07-10,33.4,2021,7,10,07-10,7/10
2021-07-11,31.8,2021,7,11,07-11,7/11
2021-07-12,31.6,2021,7,12,07-12,7/12
2021-07-13,29.0,2021,7,13,07-13,7/13
2021-07-14,28.8,2021,7,14,07-14,7/14
2021-07-15,31.1,2021,7,15,07-15,7/15
2021-07-16,33.2,2021,7,16,07-16,7/16
2021-07-17,32.6,2021,7,17,07-17,7/17
2021-07-18,33.2,2021,7,18,07-18,7/18
2021-07-19,34.7,2021,7,19,07-19,7/19
2021-07-20,34.0,2021,7,20,07-20,7/20
2021-07-21,33.6,2021,7,21,07-21,7/21
2021-07-22,34.2,2021,7,22,07-22,7/22
2021-07-23,34.0,2021,7,23,07-23,7/23
2021-07-24,34.4,2021,7,24,07-24,7/24
2021-07-25,34.4,2021,7,25,07-25,7/25
2021-07-26,32.1,2021,7,26,07-26,7/26
2021-07-27,29.8,2021,7,27,07-27,7/27
2021-07-28,32.0,2021,7,28,07-28,7/28
2021-07-29,32.1,2021,7,29,07-29,7/29
2021-07-30,30.5,2021,7,30,07-30,7/30
2021-07-31,32.5,2021,7,31,07-31,7/31
2021-08-01,33.7,2021,8,1,08-01,8/1
2021-08-02,33.1,2021,8,2,08-02,8/2
2021-08-03,32.9,2021,8,3,08-03,8/3
2021-08-04,34.5,2021,8,4,08-04,8/4
2021-08-05,34.7,2021,8,5,08-05,8/5
2021-08-06,34.8,2021,8,6,08-06,8/6
2021-08-07,31.4,2021,8,7,08-07,8/7
2021-08-08,28.8,2021,8,8,08-08,8/8
2021-08-09,31.3,2021,8,9,08-09,8/9
2021-08-10,36.8,2021,8,10,08-10,8/10
2021-08-11,33.5,2021,8,11,08-11,8/11
2021-08-12,29.2,2021,8,12,08-12,8/12
2021-08-13,25.4,2021,8,13,08-13,8/13
2021-08-14,25.6,2021,8,14,08-14,8/14
2021-08-15,20.2,2021,8,15,08-15,8/15
2021-08-16,22.5,2021,8,16,08-16,8/16
2021-08-17,27.4,2021,8,17,08-17,8/17
2021-08-18,31.3,2021,8,18,08-18,8/18
2021-08-19,33.8,2021,8,19,08-19,8/19
2021-08-20,33.7,2021,8,20,08-20,8/20
2021-08-21,32.1,2021,8,21,08-21,8/21
2021-08-22,33.6,2021,8,22,08-22,8/22
2021-08-23,30.3,2021,8,23,08-23,8/23
2021-08-24,31.0,2021,8,24,08-24,8/24
2021-08-25,34.4,2021,8,25,08-25,8/25
2021-08-26,35.7,2021,8,26,08-26,8/26
2021-08-27,34.3,2021,8,27,08-27,8/27
2021-08-28,34.8,2021,8,28,08-28,8/28
2021-08-29,32.8,2021,8,29,08-29,8/29
2021-08-30,33.8,2021,8,30,08-30,8/30
2021-08-31,32.4,2021,8,31,08-31,8/31
2021-09-01,23.5,2021,9,1,09-01,9/1
2021-09-02,20.6,2021,9,2,09-02,9/2
2021-09-03,21.4,2021,9,3,09-03,9/3
2021-09-04,22.9,2021,9,4,09-04,9/4
2021-09-05,24.7,2021,9,5,09-05,9/5
2021-09-06,21.8,2021,9,6,09-06,9/6
2021-09-07,24.4,2021,9,7,09-07,9/7
2021-09-08,25.0,2021,9,8,09-08,9/8
2021-09-09,22.5,2021,9,9,09-09,9/9
2021-09-10,30.0,2021,9,10,09-10,9/10
2021-09-11,29.1,2021,9,11,09-11,9/11
2021-09-12,26.9,2021,9,12,09-12,9/12
2021-09-13,30.7,2021,9,13,09-13,9/13
2021-09-14,25.7,2021,9,14,09-14,9/14
2021-09-15,28.5,2021,9,15,09-15,9/15
2021-09-16,27.4,2021,9,16,09-16,9/16
2021-09-17,25.2,2021,9,17,09-17,9/17
2021-09-18,26.0,2021,9,18,09-18,9/18
2021-09-19,29.2,2021,9,19,09-19,9/19
2021-09-20,28.3,2021,9,20,09-20,9/20
2021-09-21,27.9,2021,9,21,09-21,9/21
2021-09-22,29.5,2021,9,22,09-22,9/22
2021-09-23,31.7,2021,9,23,09-23,9/23
2021-09-24,30.6,2021,9,24,09-24,9/24
2021-09-25,24.5,2021,9,25,09-25,9/25
2021-09-26,21.3,2021,9,26,09-26,9/26
2021-09-27,24.8,2021,9,27,09-27,9/27
2021-09-28,26.6,2021,9,28,09-28,9/28
2021-09-29,26.3,2021,9,29,09-29,9/29
2021-09-30,29.2,2021,9,30,09-30,9/30
2022-06-01,27.1,2022,6,1,06-01,6/1
2022-06-02,28.1,2022,6,2,06-02,6/2
2022-06-03,27.2,2022,6,3,06-03,6/3
2022-06-04,25.6,2022,6,4,06-04,6/4
2022-06-05,26.2,2022,6,5,06-05,6/5
2022-06-06,18.4,2022,6,6,06-06,6/6
2022-06-07,19.8,2022,6,7,06-07,6/7
2022-06-08,20.5,2022,6,8,06-08,6/8
2022-06-09,24.7,2022,6,9,06-09,6/9
2022-06-10,25.2,2022,6,10,06-10,6/10
2022-06-11,25.4,2022,6,11,06-11,6/11
2022-06-12,26.6,2022,6,12,06-12,6/12
2022-06-13,27.4,2022,6,13,06-13,6/13
2022-06-14,18.6,2022,6,14,06-14,6/14
2022-06-15,18.7,2022,6,15,06-15,6/15
2022-06-16,24.1,2022,6,16,06-16,6/16
2022-06-17,28.0,2022,6,17,06-17,6/17
2022-06-18,25.9,2022,6,18,06-18,6/18
2022-06-19,28.9,2022,6,19,06-19,6/19
2022-06-20,30.3,2022,6,20,06-20,6/20
2022-06-21,30.1,2022,6,21,06-21,6/21
2022-06-22,28.6,2022,6,22,06-22,6/22
2022-06-23,26.2,2022,6,23,06-23,6/23
2022-06-24,32.6,2022,6,24,06-24,6/24
2022-06-25,35.4,2022,6,25,06-25,6/25
2022-06-26,36.2,2022,6,26,06-26,6/26
2022-06-27,35.7,2022,6,27,06-27,6/27
2022-06-28,35.1,2022,6,28,06-28,6/28
2022-06-29,35.4,2022,6,29,06-29,6/29
2022-06-30,36.4,2022,6,30,06-30,6/30
2022-07-01,37.0,2022,7,1,07-01,7/1
2022-07-02,35.2,2022,7,2,07-02,7/2
2022-07-03,35.3,2022,7,3,07-03,7/3
2022-07-04,29.3,2022,7,4,07-04,7/4
2022-07-05,32.1,2022,7,5,07-05,7/5
2022-07-06,31.1,2022,7,6,07-06,7/6
2022-07-07,31.4,2022,7,7,07-07,7/7
2022-07-08,31.0,2022,7,8,07-08,7/8
2022-07-09,32.0,2022,7,9,07-09,7/9
2022-07-10,31.8,2022,7,10,07-10,7/10
2022-07-11,34.4,2022,7,11,07-11,7/11
2022-07-12,28.5,2022,7,12,07-12,7/12
2022-07-13,25.2,2022,7,13,07-13,7/13
2022-07-14,26.9,2022,7,14,07-14,7/14
2022-07-15,25.3,2022,7,15,07-15,7/15
2022-07-16,24.7,2022,7,16,07-16,7/16
2022-07-17,29.8,2022,7,17,07-17,7/17
2022-07-18,32.2,2022,7,18,07-18,7/18
2022-07-19,31.6,2022,7,19,07-19,7/19
2022-07-20,34.5,2022,7,20,07-20,7/20
2022-07-21,32.8,2022,7,21,07-21,7/21
2022-07-22,32.8,2022,7,22,07-22,7/22
2022-07-23,33.6,2022,7,23,07-23,7/23
2022-07-24,32.8,2022,7,24,07-24,7/24
2022-07-25,33.5,2022,7,25,07-25,7/25
2022-07-26,29.1,2022,7,26,07-26,7/26
2022-07-27,33.6,2022,7,27,07-27,7/27
2022-07-28,32.9,2022,7,28,07-28,7/28
2022-07-29,33.9,2022,7,29,07-29,7/29
2022-07-30,34.5,2022,7,30,07-30,7/30
2022-07-31,35.0,2022,7,31,07-31,7/31
2022-08-01,35.9,2022,8,1,08-01,8/1
2022-08-02,35.9,2022,8,2,08-02,8/2
2022-08-03,36.1,2022,8,3,08-03,8/3
2022-08-04,29.7,2022,8,4,08-04,8/4
2022-08-05,27.7,2022,8,5,08-05,8/5
2022-08-06,28.8,2022,8,6,08-06,8/6
2022-08-07,33.0,2022,8,7,08-07,8/7
2022-08-08,33.9,2022,8,8,08-08,8/8
2022-08-09,35.7,2022,8,9,08-09,8/9
2022-08-10,35.3,2022,8,10,08-10,8/10
2022-08-11,34.3,2022,8,11,08-11,8/11
2022-08-12,32.0,2022,8,12,08-12,8/12
2022-08-13,28.6,2022,8,13,08-13,8/13
2022-08-14,33.3,2022,8,14,08-14,8/14
2022-08-15,34.0,2022,8,15,08-15,8/15
2022-08-16,36.4,2022,8,16,08-16,8/16
2022-08-17,32.3,2022,8,17,08-17,8/17
2022-08-18,31.1,2022,8,18,08-18,8/18
2022-08-19,32.5,2022,8,19,08-19,8/19
2022-08-20,31.2,2022,8,20,08-20,8/20
2022-08-21,29.0,2022,8,21,08-21,8/21
2022-08-22,29.5,2022,8,22,08-22,8/22
2022-08-23,33.5,2022,8,23,08-23,8/23
2022-08-24,32.7,2022,8,24,08-24,8/24
2022-08-25,29.3,2022,8,25,08-25,8/25
2022-08-26,31.3,2022,8,26,08-26,8/26
2022-08-27,33.9,2022,8,27,08-27,8/27
2022-08-28,28.1,2022,8,28,08-28,8/28
2022-08-29,28.0,2022,8,29,08-29,8/29
2022-08-30,26.2,2022,8,30,08-30,8/30
2022-08-31,32.5,2022,8,31,08-31,8/31
2022-09-01,32.7,2022,9,1,09-01,9/1
2022-09-02,25.1,2022,9,2,09-02,9/2
