,date,max,year,month,day,month_day,month_day_flourish
4225,1997-07-18,26.6,1997,7,18,07-18,7/18
4226,1997-07-19,30.3,1997,7,19,07-19,7/19
4227,1997-07-20,30.2,1997,7,20,07-20,7/20
4228,1997-07-21,31.5,1997,7,21,07-21,7/21
4229,1997-07-22,31.8,1997,7,22,07-22,7/22
4230,1997-07-23,29.9,1997,7,23,07-23,7/23
4231,1997-07-24,31.6,1997,7,24,07-24,7/24
4232,1997-07-25,31.3,1997,7,25,07-25,7/25
4233,1997-07-26,30.2,1997,7,26,07-26,7/26
4234,1997-07-27,30.6,1997,7,27,07-27,7/27
4235,1997-07-28,30.0,1997,7,28,07-28,7/28
4236,1997-07-29,30.2,1997,7,29,07-29,7/29
4237,1997-07-30,26.9,1997,7,30,07-30,7/30
4238,1997-07-31,30.2,1997,7,31,07-31,7/31
4239,1997-08-01,31.6,1997,8,1,08-01,8/1
4240,1997-08-02,33.8,1997,8,2,08-02,8/2
4241,1997-08-03,31.8,1997,8,3,08-03,8/3
4242,1997-08-04,33.1,1997,8,4,08-04,8/4
4243,1997-08-05,30.5,1997,8,5,08-05,8/5
4244,1997-08-06,29.6,1997,8,6,08-06,8/6
4245,1997-08-07,32.5,1997,8,7,08-07,8/7
4246,1997-08-08,31.0,1997,8,8,08-08,8/8
4247,1997-08-09,34.3,1997,8,9,08-09,8/9
4248,1997-08-10,34.5,1997,8,10,08-10,8/10
4249,1997-08-11,32.9,1997,8,11,08-11,8/11
4250,1997-08-12,31.2,1997,8,12,08-12,8/12
4251,1997-08-13,32.8,1997,8,13,08-13,8/13
4252,1997-08-14,27.1,1997,8,14,08-14,8/14
4253,1997-08-15,24.0,1997,8,15,08-15,8/15
4254,1997-08-16,23.3,1997,8,16,08-16,8/16
4255,1997-08-17,24.2,1997,8,17,08-17,8/17
4256,1997-08-18,28.5,1997,8,18,08-18,8/18
4257,1997-08-19,30.2,1997,8,19,08-19,8/19
4258,1997-08-20,32.3,1997,8,20,08-20,8/20
4259,1997-08-21,33.4,1997,8,21,08-21,8/21
4260,1997-08-22,30.8,1997,8,22,08-22,8/22
4261,1997-08-23,34.1,1997,8,23,08-23,8/23
4262,1997-08-24,31.6,1997,8,24,08-24,8/24
4263,1997-08-25,28.1,1997,8,25,08-25,8/25
4264,1997-08-26,28.0,1997,8,26,08-26,8/26
4265,1997-08-27,30.4,1997,8,27,08-27,8/27
4266,1997-08-28,31.8,1997,8,28,08-28,8/28
4267,1997-08-29,31.9,1997,8,29,08-29,8/29
4268,1997-08-30,32.2,1997,8,30,08-30,8/30
4269,1997-08-31,30.9,1997,8,31,08-31,8/31
4270,1997-09-01,31.7,1997,9,1,09-01,9/1
4271,1997-09-02,32.9,1997,9,2,09-02,9/2
4272,1997-09-03,32.5,1997,9,3,09-03,9/3
4273,1997-09-04,29.9,1997,9,4,09-04,9/4
4274,1997-09-05,28.8,1997,9,5,09-05,9/5
4275,1997-09-06,28.7,1997,9,6,09-06,9/6
4276,1997-09-07,32.1,1997,9,7,09-07,9/7
4277,1997-09-08,31.0,1997,9,8,09-08,9/8
4278,1997-09-09,25.8,1997,9,9,09-09,9/9
4279,1997-09-10,30.8,1997,9,10,09-10,9/10
4280,1997-09-11,29.9,1997,9,11,09-11,9/11
4281,1997-09-12,27.6,1997,9,12,09-12,9/12
4282,1997-09-13,22.7,1997,9,13,09-13,9/13
4283,1997-09-14,24.9,1997,9,14,09-14,9/14
4284,1997-09-15,20.3,1997,9,15,09-15,9/15
4285,1997-09-16,19.1,1997,9,16,09-16,9/16
4286,1997-09-17,28.1,1997,9,17,09-17,9/17
4287,1997-09-18,27.5,1997,9,18,09-18,9/18
4288,1997-09-19,30.5,1997,9,19,09-19,9/19
4289,1997-09-20,25.3,1997,9,20,09-20,9/20
4290,1997-09-21,21.7,1997,9,21,09-21,9/21
4291,1997-09-22,25.3,1997,9,22,09-22,9/22
4292,1997-09-23,21.1,1997,9,23,09-23,9/23
4293,1997-09-24,23.5,1997,9,24,09-24,9/24
4294,1997-09-25,22.5,1997,9,25,09-25,9/25
4295,1997-09-26,20.5,1997,9,26,09-26,9/26
4296,1997-09-27,24.2,1997,9,27,09-27,9/27
4297,1997-09-28,24.8,1997,9,28,09-28,9/28
4298,1997-09-29,23.9,1997,9,29,09-29,9/29
4299,1997-09-30,24.3,1997,9,30,09-30,9/30
4300,1998-06-01,27.4,1998,6,1,06-01,6/1
4301,1998-06-02,24.9,1998,6,2,06-02,6/2
4302,1998-06-03,18.0,1998,6,3,06-03,6/3
4303,1998-06-04,27.9,1998,6,4,06-04,6/4
4304,1998-06-05,23.3,1998,6,5,06-05,6/5
4305,1998-06-06,17.1,1998,6,6,06-06,6/6
4306,1998-06-07,17.4,1998,6,7,06-07,6/7
4307,1998-06-08,22.2,1998,6,8,06-08,6/8
4308,1998-06-09,21.7,1998,6,9,06-09,6/9
4309,1998-06-10,20.3,1998,6,10,06-10,6/10
4310,1998-06-11,23.4,1998,6,11,06-11,6/11
4311,1998-06-12,21.8,1998,6,12,06-12,6/12
4312,1998-06-13,20.6,1998,6,13,06-13,6/13
4313,1998-06-14,19.4,1998,6,14,06-14,6/14
4314,1998-06-15,29.5,1998,6,15,06-15,6/15
4315,1998-06-16,26.1,1998,6,16,06-16,6/16
4316,1998-06-17,26.1,1998,6,17,06-17,6/17
4317,1998-06-18,27.9,1998,6,18,06-18,6/18
4318,1998-06-19,25.8,1998,6,19,06-19,6/19
4319,1998-06-20,31.7,1998,6,20,06-20,6/20
4320,1998-06-21,24.9,1998,6,21,06-21,6/21
4321,1998-06-22,18.2,1998,6,22,06-22,6/22
4322,1998-06-23,19.1,1998,6,23,06-23,6/23
4323,1998-06-24,24.5,1998,6,24,06-24,6/24
4324,1998-06-25,24.5,1998,6,25,06-25,6/25
4325,1998-06-26,31.5,1998,6,26,06-26,6/26
4326,1998-06-27,33.7,1998,6,27,06-27,6/27
4327,1998-06-28,31.9,1998,6,28,06-28,6/28
4328,1998-06-29,27.7,1998,6,29,06-29,6/29
4329,1998-06-30,29.8,1998,6,30,06-30,6/30
4330,1998-07-01,30.0,1998,7,1,07-01,7/1
4331,1998-07-02,32.9,1998,7,2,07-02,7/2
4332,1998-07-03,34.4,1998,7,3,07-03,7/3
4333,1998-07-04,36.1,1998,7,4,07-04,7/4
4334,1998-07-05,31.6,1998,7,5,07-05,7/5
4335,1998-07-06,29.2,1998,7,6,07-06,7/6
4336,1998-07-07,31.6,1998,7,7,07-07,7/7
4337,1998-07-08,31.4,1998,7,8,07-08,7/8
4338,1998-07-09,35.2,1998,7,9,07-09,7/9
4339,1998-07-10,28.9,1998,7,10,07-10,7/10
4340,1998-07-11,30.1,1998,7,11,07-11,7/11
4341,1998-07-12,24.0,1998,7,12,07-12,7/12
4342,1998-07-13,22.1,1998,7,13,07-13,7/13
4343,1998-07-14,25.6,1998,7,14,07-14,7/14
4344,1998-07-15,23.0,1998,7,15,07-15,7/15
4345,1998-07-16,20.5,1998,7,16,07-16,7/16
4346,1998-07-17,22.7,1998,7,17,07-17,7/17
4347,1998-07-18,27.6,1998,7,18,07-18,7/18
4348,1998-07-19,27.8,1998,7,19,07-19,7/19
4349,1998-07-20,28.0,1998,7,20,07-20,7/20
4350,1998-07-21,27.2,1998,7,21,07-21,7/21
4351,1998-07-22,24.4,1998,7,22,07-22,7/22
4352,1998-07-23,30.8,1998,7,23,07-23,7/23
4353,1998-07-24,28.1,1998,7,24,07-24,7/24
4354,1998-07-25,29.2,1998,7,25,07-25,7/25
4355,1998-07-26,29.8,1998,7,26,07-26,7/26
4356,1998-07-27,32.2,1998,7,27,07-27,7/27
4357,1998-07-28,32.5,1998,7,28,07-28,7/28
4358,1998-07-29,32.5,1998,7,29,07-29,7/29
4359,1998-07-30,30.0,1998,7,30,07-30,7/30
4360,1998-07-31,28.5,1998,7,31,07-31,7/31
4361,1998-08-01,30.3,1998,8,1,08-01,8/1
4362,1998-08-02,34.1,1998,8,2,08-02,8/2
4363,1998-08-03,32.9,1998,8,3,08-03,8/3
4364,1998-08-04,32.7,1998,8,4,08-04,8/4
4365,1998-08-05,32.6,1998,8,5,08-05,8/5
4366,1998-08-06,31.0,1998,8,6,08-06,8/6
4367,1998-08-07,33.2,1998,8,7,08-07,8/7
4368,1998-08-08,27.0,1998,8,8,08-08,8/8
4369,1998-08-09,24.0,1998,8,9,08-09,8/9
4370,1998-08-10,29.2,1998,8,10,08-10,8/10
4371,1998-08-11,31.0,1998,8,11,08-11,8/11
4372,1998-08-12,31.4,1998,8,12,08-12,8/12
4373,1998-08-13,34.1,1998,8,13,08-13,8/13
4374,1998-08-14,30.6,1998,8,14,08-14,8/14
4375,1998-08-15,30.1,1998,8,15,08-15,8/15
4376,1998-08-16,35.5,1998,8,16,08-16,8/16
4377,1998-08-17,34.4,1998,8,17,08-17,8/17
4378,1998-08-18,28.5,1998,8,18,08-18,8/18
4379,1998-08-19,28.2,1998,8,19,08-19,8/19
4380,1998-08-20,34.2,1998,8,20,08-20,8/20
4381,1998-08-21,31.4,1998,8,21,08-21,8/21
4382,1998-08-22,27.9,1998,8,22,08-22,8/22
4383,1998-08-23,30.6,1998,8,23,08-23,8/23
4384,1998-08-24,32.2,1998,8,24,08-24,8/24
4385,1998-08-25,33.6,1998,8,25,08-25,8/25
4386,1998-08-26,32.9,1998,8,26,08-26,8/26
4387,1998-08-27,32.0,1998,8,27,08-27,8/27
4388,1998-08-28,28.1,1998,8,28,08-28,8/28
4389,1998-08-29,30.5,1998,8,29,08-29,8/29
4390,1998-08-30,28.6,1998,8,30,08-30,8/30
4391,1998-08-31,26.7,1998,8,31,08-31,8/31
4392,1998-09-01,26.4,1998,9,1,09-01,9/1
4393,1998-09-02,25.9,1998,9,2,09-02,9/2
4394,1998-09-03,27.1,1998,9,3,09-03,9/3
4395,1998-09-04,27.1,1998,9,4,09-04,9/4
4396,1998-09-05,27.2,1998,9,5,09-05,9/5
4397,1998-09-06,25.9,1998,9,6,09-06,9/6
4398,1998-09-07,22.8,1998,9,7,09-07,9/7
4399,1998-09-08,27.3,1998,9,8,09-08,9/8
4400,1998-09-09,29.8,1998,9,9,09-09,9/9
4401,1998-09-10,30.8,1998,9,10,09-10,9/10
4402,1998-09-11,30.2,1998,9,11,09-11,9/11
4403,1998-09-12,28.5,1998,9,12,09-12,9/12
4404,1998-09-13,30.7,1998,9,13,09-13,9/13
4405,1998-09-14,29.7,1998,9,14,09-14,9/14
4406,1998-09-15,27.9,1998,9,15,09-15,9/15
4407,1998-09-16,32.8,1998,9,16,09-16,9/16
4408,1998-09-17,28.8,1998,9,17,09-17,9/17
4409,1998-09-18,24.0,1998,9,18,09-18,9/18
4410,1998-09-19,31.0,1998,9,19,09-19,9/19
4411,1998-09-20,31.4,1998,9,20,09-20,9/20
4412,1998-09-21,29.9,1998,9,21,09-21,9/21
4413,1998-09-22,29.8,1998,9,22,09-22,9/22
4414,1998-09-23,27.3,1998,9,23,09-23,9/23
4415,1998-09-24,29.4,1998,9,24,09-24,9/24
4416,1998-09-25,30.8,1998,9,25,09-25,9/25
4417,1998-09-26,26.5,1998,9,26,09-26,9/26
4418,1998-09-27,20.6,1998,9,27,09-27,9/27
4419,1998-09-28,23.5,1998,9,28,09-28,9/28
4420,1998-09-29,23.2,1998,9,29,09-29,9/29
4421,1998-09-30,23.2,1998,9,30,09-30,9/30
4422,1999-06-01,27.5,1999,6,1,06-01,6/1
4423,1999-06-02,27.6,1999,6,2,06-02,6/2
4424,1999-06-03,27.7,1999,6,3,06-03,6/3
4425,1999-06-04,27.6,1999,6,4,06-04,6/4
4426,1999-06-05,28.8,1999,6,5,06-05,6/5
4427,1999-06-06,29.6,1999,6,6,06-06,6/6
4428,1999-06-07,23.5,1999,6,7,06-07,6/7
4429,1999-06-08,29.2,1999,6,8,06-08,6/8
4430,1999-06-09,26.5,1999,6,9,06-09,6/9
4431,1999-06-10,26.1,1999,6,10,06-10,6/10
4432,1999-06-11,26.9,1999,6,11,06-11,6/11
4433,1999-06-12,27.7,1999,6,12,06-12,6/12
4434,1999-06-13,27.7,1999,6,13,06-13,6/13
4435,1999-06-14,28.7,1999,6,14,06-14,6/14
4436,1999-06-15,28.7,1999,6,15,06-15,6/15
4437,1999-06-16,32.9,1999,6,16,06-16,6/16
4438,1999-06-17,30.7,1999,6,17,06-17,6/17
4439,1999-06-18,19.6,1999,6,18,06-18,6/18
4440,1999-06-19,18.7,1999,6,19,06-19,6/19
4441,1999-06-20,20.4,1999,6,20,06-20,6/20
4442,1999-06-21,26.5,1999,6,21,06-21,6/21
4443,1999-06-22,25.5,1999,6,22,06-22,6/22
4444,1999-06-23,26.1,1999,6,23,06-23,6/23
4445,1999-06-24,28.1,1999,6,24,06-24,6/24
4446,1999-06-25,26.5,1999,6,25,06-25,6/25
4447,1999-06-26,25.7,1999,6,26,06-26,6/26
4448,1999-06-27,26.2,1999,6,27,06-27,6/27
4449,1999-06-28,23.9,1999,6,28,06-28,6/28
4450,1999-06-29,23.1,1999,6,29,06-29,6/29
4451,1999-06-30,26.2,1999,6,30,06-30,6/30
4452,1999-07-01,28.1,1999,7,1,07-01,7/1
4453,1999-07-02,29.0,1999,7,2,07-02,7/2
4454,1999-07-03,27.1,1999,7,3,07-03,7/3
4455,1999-07-04,31.0,1999,7,4,07-04,7/4
4456,1999-07-05,24.4,1999,7,5,07-05,7/5
4457,1999-07-06,23.6,1999,7,6,07-06,7/6
4458,1999-07-07,27.1,1999,7,7,07-07,7/7
4459,1999-07-08,25.8,1999,7,8,07-08,7/8
4460,1999-07-09,25.1,1999,7,9,07-09,7/9
4461,1999-07-10,27.3,1999,7,10,07-10,7/10
4462,1999-07-11,26.5,1999,7,11,07-11,7/11
4463,1999-07-12,27.5,1999,7,12,07-12,7/12
4464,1999-07-13,24.8,1999,7,13,07-13,7/13
4465,1999-07-14,30.2,1999,7,14,07-14,7/14
4466,1999-07-15,31.3,1999,7,15,07-15,7/15
4467,1999-07-16,32.2,1999,7,16,07-16,7/16
4468,1999-07-17,30.1,1999,7,17,07-17,7/17
4469,1999-07-18,30.1,1999,7,18,07-18,7/18
4470,1999-07-19,28.3,1999,7,19,07-19,7/19
4471,1999-07-20,28.8,1999,7,20,07-20,7/20
4472,1999-07-21,33.3,1999,7,21,07-21,7/21
4473,1999-07-22,32.7,1999,7,22,07-22,7/22
4474,1999-07-23,34.2,1999,7,23,07-23,7/23
4475,1999-07-24,34.2,1999,7,24,07-24,7/24
4476,1999-07-25,34.2,1999,7,25,07-25,7/25
4477,1999-07-26,33.6,1999,7,26,07-26,7/26
4478,1999-07-27,32.9,1999,7,27,07-27,7/27
4479,1999-07-28,31.7,1999,7,28,07-28,7/28
4480,1999-07-29,33.7,1999,7,29,07-29,7/29
4481,1999-07-30,34.1,1999,7,30,07-30,7/30
4482,1999-07-31,33.0,1999,7,31,07-31,7/31
4483,1999-08-01,32.9,1999,8,1,08-01,8/1
4484,1999-08-02,33.1,1999,8,2,08-02,8/2
4485,1999-08-03,33.4,1999,8,3,08-03,8/3
4486,1999-08-04,33.5,1999,8,4,08-04,8/4
4487,1999-08-05,32.9,1999,8,5,08-05,8/5
4488,1999-08-06,32.3,1999,8,6,08-06,8/6
4489,1999-08-07,32.2,1999,8,7,08-07,8/7
4490,1999-08-08,33.4,1999,8,8,08-08,8/8
4491,1999-08-09,33.1,1999,8,9,08-09,8/9
4492,1999-08-10,29.4,1999,8,10,08-10,8/10
4493,1999-08-11,33.4,1999,8,11,08-11,8/11
4494,1999-08-12,33.9,1999,8,12,08-12,8/12
4495,1999-08-13,31.0,1999,8,13,08-13,8/13
4496,1999-08-14,27.5,1999,8,14,08-14,8/14
4497,1999-08-15,31.7,1999,8,15,08-15,8/15
4498,1999-08-16,32.3,1999,8,16,08-16,8/16
4499,1999-08-17,33.6,1999,8,17,08-17,8/17
4500,1999-08-18,33.9,1999,8,18,08-18,8/18
4501,1999-08-19,33.0,1999,8,19,08-19,8/19
4502,1999-08-20,32.0,1999,8,20,08-20,8/20
4503,1999-08-21,32.3,1999,8,21,08-21,8/21
4504,1999-08-22,32.6,1999,8,22,08-22,8/22
4505,1999-08-23,34.8,1999,8,23,08-23,8/23
4506,1999-08-24,31.0,1999,8,24,08-24,8/24
4507,1999-08-25,30.9,1999,8,25,08-25,8/25
4508,1999-08-26,30.7,1999,8,26,08-26,8/26
4509,1999-08-27,31.9,1999,8,27,08-27,8/27
4510,1999-08-28,29.7,1999,8,28,08-28,8/28
4511,1999-08-29,33.1,1999,8,29,08-29,8/29
4512,1999-08-30,30.7,1999,8,30,08-30,8/30
4513,1999-08-31,34.2,1999,8,31,08-31,8/31
4514,1999-09-01,34.2,1999,9,1,09-01,9/1
4515,1999-09-02,30.2,1999,9,2,09-02,9/2
4516,1999-09-03,29.0,1999,9,3,09-03,9/3
4517,1999-09-04,27.0,1999,9,4,09-04,9/4
4518,1999-09-05,29.6,1999,9,5,09-05,9/5
4519,1999-09-06,29.4,1999,9,6,09-06,9/6
4520,1999-09-07,30.0,1999,9,7,09-07,9/7
4521,1999-09-08,32.8,1999,9,8,09-08,9/8
4522,1999-09-09,33.5,1999,9,9,09-09,9/9
4523,1999-09-10,31.8,1999,9,10,09-10,9/10
4524,1999-09-11,32.0,1999,9,11,09-11,9/11
4525,1999-09-12,33.7,1999,9,12,09-12,9/12
4526,1999-09-13,32.0,1999,9,13,09-13,9/13
4527,1999-09-14,34.1,1999,9,14,09-14,9/14
4528,1999-09-15,30.4,1999,9,15,09-15,9/15
4529,1999-09-16,26.7,1999,9,16,09-16,9/16
4530,1999-09-17,23.7,1999,9,17,09-17,9/17
4531,1999-09-18,26.2,1999,9,18,09-18,9/18
4532,1999-09-19,29.9,1999,9,19,09-19,9/19
4533,1999-09-20,30.6,1999,9,20,09-20,9/20
4534,1999-09-21,28.8,1999,9,21,09-21,9/21
4535,1999-09-22,20.6,1999,9,22,09-22,9/22
4536,1999-09-23,26.9,1999,9,23,09-23,9/23
4537,1999-09-24,28.5,1999,9,24,09-24,9/24
4538,1999-09-25,33.2,1999,9,25,09-25,9/25
4539,1999-09-26,30.0,1999,9,26,09-26,9/26
4540,1999-09-27,28.1,1999,9,27,09-27,9/27
4541,1999-09-28,29.8,1999,9,28,09-28,9/28
4542,1999-09-29,24.2,1999,9,29,09-29,9/29
4543,1999-09-30,31.1,1999,9,30,09-30,9/30
4544,2000-06-01,27.6,2000,6,1,06-01,6/1
4545,2000-06-02,27.2,2000,6,2,06-02,6/2
4546,2000-06-03,26.1,2000,6,3,06-03,6/3
4547,2000-06-04,28.8,2000,6,4,06-04,6/4
4548,2000-06-05,24.4,2000,6,5,06-05,6/5
4549,2000-06-06,27.0,2000,6,6,06-06,6/6
4550,2000-06-07,29.4,2000,6,7,06-07,6/7
4551,2000-06-08,29.5,2000,6,8,06-08,6/8
4552,2000-06-09,26.8,2000,6,9,06-09,6/9
4553,2000-06-10,22.2,2000,6,10,06-10,6/10
4554,2000-06-11,18.9,2000,6,11,06-11,6/11
4555,2000-06-12,19.8,2000,6,12,06-12,6/12
4556,2000-06-13,20.2,2000,6,13,06-13,6/13
4557,2000-06-14,20.9,2000,6,14,06-14,6/14
4558,2000-06-15,25.9,2000,6,15,06-15,6/15
4559,2000-06-16,30.5,2000,6,16,06-16,6/16
4560,2000-06-17,26.0,2000,6,17,06-17,6/17
4561,2000-06-18,29.2,2000,6,18,06-18,6/18
4562,2000-06-19,29.6,2000,6,19,06-19,6/19
4563,2000-06-20,30.2,2000,6,20,06-20,6/20
4564,2000-06-21,28.3,2000,6,21,06-21,6/21
4565,2000-06-22,29.9,2000,6,22,06-22,6/22
4566,2000-06-23,24.4,2000,6,23,06-23,6/23
4567,2000-06-24,21.8,2000,6,24,06-24,6/24
4568,2000-06-25,21.5,2000,6,25,06-25,6/25
4569,2000-06-26,23.9,2000,6,26,06-26,6/26
4570,2000-06-27,27.3,2000,6,27,06-27,6/27
4571,2000-06-28,26.1,2000,6,28,06-28,6/28
4572,2000-06-29,28.2,2000,6,29,06-29,6/29
4573,2000-06-30,30.0,2000,6,30,06-30,6/30
4574,2000-07-01,33.5,2000,7,1,07-01,7/1
4575,2000-07-02,33.1,2000,7,2,07-02,7/2
4576,2000-07-03,32.8,2000,7,3,07-03,7/3
4577,2000-07-04,31.7,2000,7,4,07-04,7/4
4578,2000-07-05,28.3,2000,7,5,07-05,7/5
4579,2000-07-06,28.5,2000,7,6,07-06,7/6
4580,2000-07-07,25.4,2000,7,7,07-07,7/7
4581,2000-07-08,31.5,2000,7,8,07-08,7/8
4582,2000-07-09,31.4,2000,7,9,07-09,7/9
4583,2000-07-10,31.3,2000,7,10,07-10,7/10
4584,2000-07-11,32.1,2000,7,11,07-11,7/11
4585,2000-07-12,29.3,2000,7,12,07-12,7/12
4586,2000-07-13,32.6,2000,7,13,07-13,7/13
4587,2000-07-14,32.2,2000,7,14,07-14,7/14
4588,2000-07-15,31.7,2000,7,15,07-15,7/15
4589,2000-07-16,32.5,2000,7,16,07-16,7/16
4590,2000-07-17,34.5,2000,7,17,07-17,7/17
4591,2000-07-18,31.8,2000,7,18,07-18,7/18
4592,2000-07-19,32.0,2000,7,19,07-19,7/19
4593,2000-07-20,33.5,2000,7,20,07-20,7/20
4594,2000-07-21,31.7,2000,7,21,07-21,7/21
4595,2000-07-22,34.5,2000,7,22,07-22,7/22
4596,2000-07-23,34.9,2000,7,23,07-23,7/23
4597,2000-07-24,34.0,2000,7,24,07-24,7/24
4598,2000-07-25,30.7,2000,7,25,07-25,7/25
4599,2000-07-26,25.6,2000,7,26,07-26,7/26
4600,2000-07-27,29.6,2000,7,27,07-27,7/27
4601,2000-07-28,29.7,2000,7,28,07-28,7/28
4602,2000-07-29,33.0,2000,7,29,07-29,7/29
4603,2000-07-30,33.1,2000,7,30,07-30,7/30
4604,2000-07-31,34.1,2000,7,31,07-31,7/31
4605,2000-08-01,34.5,2000,8,1,08-01,8/1
4606,2000-08-02,33.7,2000,8,2,08-02,8/2
4607,2000-08-03,33.9,2000,8,3,08-03,8/3
4608,2000-08-04,33.2,2000,8,4,08-04,8/4
4609,2000-08-05,34.1,2000,8,5,08-05,8/5
4610,2000-08-06,33.8,2000,8,6,08-06,8/6
4611,2000-08-07,32.8,2000,8,7,08-07,8/7
4612,2000-08-08,32.8,2000,8,8,08-08,8/8
4613,2000-08-09,32.1,2000,8,9,08-09,8/9
4614,2000-08-10,32.9,2000,8,10,08-10,8/10
4615,2000-08-11,33.6,2000,8,11,08-11,8/11
4616,2000-08-12,32.8,2000,8,12,08-12,8/12
4617,2000-08-13,27.2,2000,8,13,08-13,8/13
4618,2000-08-14,31.3,2000,8,14,08-14,8/14
4619,2000-08-15,30.9,2000,8,15,08-15,8/15
4620,2000-08-16,31.6,2000,8,16,08-16,8/16
4621,2000-08-17,30.7,2000,8,17,08-17,8/17
4622,2000-08-18,28.6,2000,8,18,08-18,8/18
4623,2000-08-19,31.3,2000,8,19,08-19,8/19
4624,2000-08-20,30.9,2000,8,20,08-20,8/20
4625,2000-08-21,32.8,2000,8,21,08-21,8/21
4626,2000-08-22,32.8,2000,8,22,08-22,8/22
4627,2000-08-23,32.8,2000,8,23,08-23,8/23
4628,2000-08-24,33.2,2000,8,24,08-24,8/24
4629,2000-08-25,33.7,2000,8,25,08-25,8/25
4630,2000-08-26,32.3,2000,8,26,08-26,8/26
4631,2000-08-27,34.0,2000,8,27,08-27,8/27
4632,2000-08-28,33.0,2000,8,28,08-28,8/28
4633,2000-08-29,33.2,2000,8,29,08-29,8/29
4634,2000-08-30,33.7,2000,8,30,08-30,8/30
4635,2000-08-31,30.8,2000,8,31,08-31,8/31
4636,2000-09-01,32.1,2000,9,1,09-01,9/1
4637,2000-09-02,37.8,2000,9,2,09-02,9/2
4638,2000-09-03,33.2,2000,9,3,09-03,9/3
4639,2000-09-04,25.5,2000,9,4,09-04,9/4
4640,2000-09-05,22.0,2000,9,5,09-05,9/5
4641,2000-09-06,29.2,2000,9,6,09-06,9/6
4642,2000-09-07,27.5,2000,9,7,09-07,9/7
4643,2000-09-08,30.1,2000,9,8,09-08,9/8
4644,2000-09-09,32.3,2000,9,9,09-09,9/9
4645,2000-09-10,32.2,2000,9,10,09-10,9/10
4646,2000-09-11,27.8,2000,9,11,09-11,9/11
4647,2000-09-12,30.6,2000,9,12,09-12,9/12
4648,2000-09-13,27.5,2000,9,13,09-13,9/13
4649,2000-09-14,29.3,2000,9,14,09-14,9/14
4650,2000-09-15,31.0,2000,9,15,09-15,9/15
4651,2000-09-16,29.1,2000,9,16,09-16,9/16
4652,2000-09-17,29.0,2000,9,17,09-17,9/17
4653,2000-09-18,30.0,2000,9,18,09-18,9/18
4654,2000-09-19,30.0,2000,9,19,09-19,9/19
4655,2000-09-20,29.5,2000,9,20,09-20,9/20
4656,2000-09-21,28.8,2000,9,21,09-21,9/21
4657,2000-09-22,29.5,2000,9,22,09-22,9/22
4658,2000-09-23,26.0,2000,9,23,09-23,9/23
4659,2000-09-24,26.8,2000,9,24,09-24,9/24
4660,2000-09-25,29.9,2000,9,25,09-25,9/25
4661,2000-09-26,25.7,2000,9,26,09-26,9/26
4662,2000-09-27,27.2,2000,9,27,09-27,9/27
4663,2000-09-28,26.6,2000,9,28,09-28,9/28
4664,2000-09-29,24.8,2000,9,29,09-29,9/29
4665,2000-09-30,26.0,2000,9,30,09-30,9/30
4666,2001-06-01,26.2,2001,6,1,06-01,6/1
4667,2001-06-02,25.7,2001,6,2,06-02,6/2
4668,2001-06-03,27.1,2001,6,3,06-03,6/3
4669,2001-06-04,31.1,2001,6,4,06-04,6/4
4670,2001-06-05,28.0,2001,6,5,06-05,6/5
4671,2001-06-06,22.7,2001,6,6,06-06,6/6
4672,2001-06-07,29.1,2001,6,7,06-07,6/7
4673,2001-06-08,24.6,2001,6,8,06-08,6/8
4674,2001-06-09,25.9,2001,6,9,06-09,6/9
4675,2001-06-10,23.8,2001,6,10,06-10,6/10
4676,2001-06-11,28.2,2001,6,11,06-11,6/11
4677,2001-06-12,21.8,2001,6,12,06-12,6/12
4678,2001-06-13,26.2,2001,6,13,06-13,6/13
4679,2001-06-14,20.9,2001,6,14,06-14,6/14
4680,2001-06-15,18.7,2001,6,15,06-15,6/15
4681,2001-06-16,21.6,2001,6,16,06-16,6/16
4682,2001-06-17,25.9,2001,6,17,06-17,6/17
4683,2001-06-18,29.2,2001,6,18,06-18,6/18
4684,2001-06-19,29.6,2001,6,19,06-19,6/19
4685,2001-06-20,27.5,2001,6,20,06-20,6/20
4686,2001-06-21,20.6,2001,6,21,06-21,6/21
4687,2001-06-22,24.1,2001,6,22,06-22,6/22
4688,2001-06-23,25.3,2001,6,23,06-23,6/23
4689,2001-06-24,28.5,2001,6,24,06-24,6/24
4690,2001-06-25,30.6,2001,6,25,06-25,6/25
4691,2001-06-26,31.3,2001,6,26,06-26,6/26
4692,2001-06-27,33.7,2001,6,27,06-27,6/27
4693,2001-06-28,31.2,2001,6,28,06-28,6/28
4694,2001-06-29,32.1,2001,6,29,06-29,6/29
4695,2001-06-30,27.3,2001,6,30,06-30,6/30
4696,2001-07-01,36.7,2001,7,1,07-01,7/1
4697,2001-07-02,30.5,2001,7,2,07-02,7/2
4698,2001-07-03,32.5,2001,7,3,07-03,7/3
4699,2001-07-04,35.3,2001,7,4,07-04,7/4
4700,2001-07-05,34.9,2001,7,5,07-05,7/5
4701,2001-07-06,33.0,2001,7,6,07-06,7/6
4702,2001-07-07,29.6,2001,7,7,07-07,7/7
4703,2001-07-08,30.7,2001,7,8,07-08,7/8
4704,2001-07-09,32.2,2001,7,9,07-09,7/9
4705,2001-07-10,31.7,2001,7,10,07-10,7/10
